review,binary_rating
"En cuanto a locacion y personal, muy buenos, pero el hotel se ve viejo, hace falta remodelacion. Considero que el precio es alto para las condiciones del hotel. Su ubicacion es tranquila, centrica y agradable.",0
"Hotel muy bonito mas el costo de los precios del minibar muy elevados , ademas que nuestra aviación tenia la peor vista posible, hemos estado en hoteles de menos renombre y mucha mejor atención y servicios",0
"Es un bonito lugar para hospedarse, muy centrico y el trato muy amable, solo hubo un detalle en la limpieza de una de las camas matrimoniales no contaba con sabanas limpias la limpieza en el baño no fue la adecuada y faltan toma corrientes cerca de las camas.",1
"Muy buen hotel, excelente ubicación, excelente servicio, la habitación super cómoda. El personal es muy amable, la comida es muy buena. NOTA: Único detalle es que no están preparados para recibir mucha gente en el restaurant, ya que en esta ocasión hubo mucha gente y tardaban en limpiar las mesas, de ahí en fuera el servicio es de muy buena calidad.",1
"Estuve de negocio una noche, las instalaciones están excelentes y el servicio también. La habitación queda oscura aún con todas las luces encendidas. Algunos muebles y la alfombra se veían deterioradas.",1
"El servicio de la recepción es grosero y prepotente de algunos recepcionistas (hombres), limpieza tarda y a veces solo pasan a tender las camas. No se dejan aguas de cortesía en la habitación y en los pasillos están trastes de huespedes que tardan hasta un día en recoger.",0
"Excelente servicio, ubicación y el precio no es muy elevado. Está ubicado en la zona centro de la ciudad lo que te da opción para hacer recorridos a pie para algunos de los atractivos turísticos. Recomendable!",1
"En general todo el viaje muy bien, la ciudad es muy linda, limpia , su gastronomía me encantó. Todo el servicio del hotel en general muy bueno. Solo le veo un detalle que no me gustó, el servcio del bar los sábados termina a las 02:00.",1
"Sin duda el mejor hotel en la zona centro de Monterrey. ya que se encuentra rodeado de lo principal de esta Cd. junto a museos, restaurantes y por demás tiendas de todo tipo, con un bella postal nocturna.",1
"Buen servicio, limpieza y comodidad. Ideal si tienes una boda en catedral y casino monterrey como fue nuestro caso. Nos toco habitacion con hermosa vista hacia de la ciudad. Buen servicio y alimentos en el restaurant.",1
"Hotel Feo y Viejo, Mal servicio a cuartos, NO hay agua caliente lo unico bonito es la fachada, la disposicion del personal de admision fue buena pero NO es un hotel que deba llamarse Fiseta Americana, deja mucho que desaer",0
"A diferencia de todos los Fiesta Americana donde he estado, en Monterrey encontré un hotel viejo, con instalaciones deficientes, mal servicio, gimnasio reducido. En fin, convierten la asistencia al hotel en una muy mala experiencia. Un lugar para NUNCA regresar",0
"Estuve hospedada en el hotel por mas de 5 semanas, y el servicio proporcionado por las personas del hotel hicieron que la lejanía de casa no fuera tan complicada. Siempre amables y atentos. El servicio de restaurante muy bueno. La atención del Sr. Francisco y del joven Daniel en el Front Desk siempre fue muy bueno. Y el servicio proporcionado por el área de concierge y el apoyo del transporte por parte de los Sres. Humberto, Albino y Jacobo fue sobresaliente. Sobre el hotel, las habitaciones son muy amplias, buen inmobiliario. El gimnasio y la alberca siempre en buenas condiciones.",1
"Calidad de cuarto (principalmente baños y blancos)y restaurantes ha bajado mucho. en alimentos, la calidad y frescura de los mismos muy baja, en los jugos parece que mezclan frutas ya pasadas, la calidad de carne en los platos es muy mala, el mismo café muy aguado, anteriormente el sector de Fiesta Americana era de muy buen nivel, mi mejor experiencia fue en el que se tenia en Puebla, realmente se sentía uno en un hotel por arriba del promedio,",0
"Céntrico, habitaciones amplias, con mobiliario un poco viejo pero pasa. Sus empleados muy amables, restaurante muy, muy pero muy bueno. Vista bonita, una atención excelente, estacionamiento amplio, y te están monitor dando tu habitación para ver que te hace falta. Tienes todo al alcance de la mano ya que estás en el centro y tienes todo. Lo recomiendo mucho amigos viajeros.",1
"la atencion tanto para reservar, confirmar reservacion y servicio al llegar al hotel fue excelente, me encanto la vista que tiene desde la habitación, cuartos limpios y amplios solo opinaria que renueven el mobiliario para que se vea que estan en constante inovacion se ven muy antiguos",1
"excelente servicio, y mucha amabilidad del personal, asi mismo la ubicacion en el centro de la ciudad le da una versatilidad para los trayectos a los diferentes puntos de interes de la ciudad. el valet parking muy rapido y la comida excelente",1
"Muy céntrico el hotel y sus habitación muy amplias y confortables. Un hotel muy cómodo, servicio excelente. Un descanso sin ninguna molestia y con todas las comodidades para trabajar en la habitación. Sobre la calidad de los alimentos del restaurant siento que le falta un mejor sazón.",1
"Buena la estancia, aunque podría estar mejor ya que las habitaciones se están haciendo viejas, habría que considerar una remodelación. La ubicación es buena así como el servicio del personal. La comida del restaurante también es buena",1
"La ubicación del hotel, las habitaciones y la atención recibida, excelente. Nos hospedamos en familia y tuvimos un evento, todo en el mismo hotel. Esta muy cerca de atractivos turísticos de la ciudad.",1
"buena ubicación, pero el restaurant la comida no era buena y cara, las instalaciones (baño de habitación) ya están algo viejas....el personal es amable, esta en el puro centro historioc de monterrey. taxis muy cerca y transporte",0
"En hotelería de lo mejor que he vivido, la amabilidad del personal y el balance necesario entre calidad de servicio e instalaciones son de destacar, como les comento sin temor a equivocarme ¡ de lo mejor !.......los alimentos son de gran sazón y sabor, las habitaciones con su estilo neo-clásico de lo mejor, les agradezco mucho sus finas atenciones no sin antes reiterar un cordial saludo. Atte: Juan Francisco Uribe L.",1
"excelente hotel, el personal muy amable, y el room service muy rapido, me he quedado tres veces consecutivas durante un mes y todas las veces el servicio fue excelente. solo el vallet parking unn poco lento.",1
"Es el mejor de la zona pero hay que empezar a modernizarlo, y que empieza a verse antiguo, esta bien ubicado y cumple con lo que uno busca para descanzar, el precio por convenio es competitivo y eso ayuda a seleccionarlo, el bar para migusto esta muy pequeño",1
Me gusta hospedarme en este hotel por la cercanía a todos los puntos. La comida es buenísima al igual que el servicio. Al estar en el centro puedes caminar a las partes mas representativas de Monterrey. Ademas de que el personal tiene el conocimiento suficiente para recomendarte lugares y darte indicaciones si es que necesitas algo en especifico. Me gusta mucho este hotel,1
"siempre que me hospedo con ustedes quedo muy satisfecho, esta en muy buena zona turistica y el trato es muy amable. las recompensas de sus programas hace que regrese cada vez mas contento felicidades, seguire siendo su cliente",1
"claro! muchas opiniones es que es un poco viejo, pero no le quita para nada su encanto! no está nada descuidado la amabilidad del staff es muy buena y su ubicación excelente! no duden en escoger este hotel y pedir habitación con vista a la ciudad.",1
"La zona en la que se ubica el hotel es muy conveniente, cerca de todo y bien conectada. El hotel es un hotel muy viejo con poco mantenimiento, las habitaciones son muy grandes pero la que a mi me toco, el aire no servia y hacia ruido como avión, el baño tenía fuga de agua que obvio hacia mucho ruido y muy a pesar que la reporte no hicieron nada. La atención es de regula a mala, estuve en el business center esperando atención por cerca de 40 minutos.",0
"Gracias por hacerme pasar una excelente estancia, desde el call center que me ofreció una tarifa conveniente hasta el personal de recepción muy atento me permitió ocupar anticipadamente la habitación. en general Felicitaciones a todos por hacer un extraordinario trabajo.",1
"el hotel tiene todos los servicios y se siente uno en casa estupenda localizacion,habitaciones amplias,mobiliario exelente atencion personalizada buenos alimentos silencioso para un buen descanso servicio de alimentos y bebidas las 24 horas del dia entre restaurante CAFE FLORES y servicio al cuarto servicio de consergeria excelente y siempre dispuestos para atender al cliente",1
"Amabilidad del servicio bien, area de oportunidad en atención en el restaurant, fumigación del cuarto (habia cucarachas) y atención en detalles de tramite de servicio (no se habilito correctamente mi tarjeta llave)",0
tienes toda la comodidad en tu estancia ademas la promocion que se me dio fue excelente el costo por noche solo me gustaria que incluyera almuerzo y la hora de salida fuera a la 1:00pm o 1:30 pm... y que no deberian de cobrar el estacionamiento pues somos huesped a mi criterio creo que eso no me parecio de ahi en fuera todo lo de as fue excelente el tipo de habitacion y trato del personal,1
internet lentissima y no habia como cargar el celular o computadora. Buena cama y servicio em general. ubicacion muy buena y buen desayuno. Muebles muy antigos no recomendo pues para trabajar esta muy malo,0
"es un hotel ya viejo pero estan muy decentes las habitaciones, la habitacion que me toco estaba muy limpia, el baño limpio, buena regadera, buenas almohadas pero el clima es de un hotel viejo y hace ruido , el servicio de restaurante es bueno, desayunamos mi esposa y yo y quedamos contentos ya que hay todas las frutas y te preparan todo lo que gustes por un precio razonable , lo unico malo de este hotel es la atencion en el checkout , pedi factura, se tardaron mucho y habia un error en los datos de facturacion de forma amable pedi me corrigieran el error y la srta de muy mala gana me comento que el sat se tardaba hasta 2 horas en hacer una cancelacion(si no sabes mejor no digas tonterias) y es hora que sigo esperando la factura despues de 15 dias !!!!",0
